Symbol,action,shares,price,commission,date
EML,buy,1,1,1,10/22/2018
EAST,buy,1,1,1,10/22/2018
EVGBC,buy,1,1,1,10/22/2018
EVSTC,buy,1,1,1,10/22/2018
EVFTC,buy,1,1,1,10/22/2018
EVLMC,buy,1,1,1,10/22/2018
OKDCC,buy,1,1,1,10/22/2018
EBAY,buy,1,1,1,10/22/2018
EBAYL,buy,1,1,1,10/22/2018
EBIX,buy,1,1,1,10/22/2018
ECHO,buy,1,1,1,10/22/2018
SATS,buy,1,1,1,10/22/2018
EEI,buy,1,1,1,10/22/2018
ESES,buy,1,1,1,10/22/2018
EDAP,buy,1,1,1,10/22/2018
EDGE,buy,1,1,1,10/22/2018
EDGW,buy,1,1,1,10/22/2018
EDNT,buy,1,1,1,10/22/2018
EDIT,buy,1,1,1,10/22/2018
EDTX,buy,1,1,1,10/22/2018
EDTXU,buy,1,1,1,10/22/2018
EDTXW,buy,1,1,1,10/22/2018
EDUC,buy,1,1,1,10/22/2018
EGAN,buy,1,1,1,10/22/2018
EHTH,buy,1,1,1,10/22/2018
EIDX,buy,1,1,1,10/22/2018
EIGR,buy,1,1,1,10/22/2018
EKSO,buy,1,1,1,10/22/2018
LOCO,buy,1,1,1,10/22/2018
EMITF,buy,1,1,1,10/22/2018
ESLT,buy,1,1,1,10/22/2018
ERI,buy,1,1,1,10/22/2018
SOLO,buy,1,1,1,10/22/2018
SOLOW,buy,1,1,1,10/22/2018
ESIO,buy,1,1,1,10/22/2018
ECOR,buy,1,1,1,10/22/2018
EA,buy,1,1,1,10/22/2018
EFII,buy,1,1,1,10/22/2018
ELSE,buy,1,1,1,10/22/2018
ESBK,buy,1,1,1,10/22/2018
ELOX,buy,1,1,1,10/22/2018
ELTK,buy,1,1,1,10/22/2018
EMCI,buy,1,1,1,10/22/2018
EMCF,buy,1,1,1,10/22/2018
EMKR,buy,1,1,1,10/22/2018
EMMS,buy,1,1,1,10/22/2018
NYNY,buy,1,1,1,10/22/2018
ENTA,buy,1,1,1,10/22/2018
ECPG,buy,1,1,1,10/22/2018
WIRE,buy,1,1,1,10/22/2018
ENDP,buy,1,1,1,10/22/2018
ECYT,buy,1,1,1,10/22/2018
ELGX,buy,1,1,1,10/22/2018
NDRA,buy,1,1,1,10/22/2018
NDRAW,buy,1,1,1,10/22/2018
EIGI,buy,1,1,1,10/22/2018
WATT,buy,1,1,1,10/22/2018
EFOI,buy,1,1,1,10/22/2018
ERII,buy,1,1,1,10/22/2018
ENG,buy,1,1,1,10/22/2018
ENPH,buy,1,1,1,10/22/2018
ESGR,buy,1,1,1,10/22/2018
ESGRP,buy,1,1,1,10/22/2018
ETTX,buy,1,1,1,10/22/2018
ENFC,buy,1,1,1,10/22/2018
ENTG,buy,1,1,1,10/22/2018
ENTX,buy,1,1,1,10/22/2018
ENTXW,buy,1,1,1,10/22/2018
EBTC,buy,1,1,1,10/22/2018
EFSC,buy,1,1,1,10/22/2018
EPZM,buy,1,1,1,10/22/2018
PLUS,buy,1,1,1,10/22/2018
EQ,buy,1,1,1,10/22/2018
EQIX,buy,1,1,1,10/22/2018
EQBK,buy,1,1,1,10/22/2018
ERIC,buy,1,1,1,10/22/2018
ERIE,buy,1,1,1,10/22/2018
ERYP,buy,1,1,1,10/22/2018
ESCA,buy,1,1,1,10/22/2018
ESPR,buy,1,1,1,10/22/2018
ESQ,buy,1,1,1,10/22/2018
ESSA,buy,1,1,1,10/22/2018
EPIX,buy,1,1,1,10/22/2018
ESND,buy,1,1,1,10/22/2018
ESTA,buy,1,1,1,10/22/2018
ESTR,buy,1,1,1,10/22/2018
ESTRW,buy,1,1,1,10/22/2018
VBND,buy,1,1,1,10/22/2018
VUSE,buy,1,1,1,10/22/2018
VIDI,buy,1,1,1,10/22/2018
ETSY,buy,1,1,1,10/22/2018
CLWT,buy,1,1,1,10/22/2018
EDRY,buy,1,1,1,10/22/2018
EEFT,buy,1,1,1,10/22/2018
ESEA,buy,1,1,1,10/22/2018
EVLO,buy,1,1,1,10/22/2018
EVBG,buy,1,1,1,10/22/2018
EVK,buy,1,1,1,10/22/2018
EVER,buy,1,1,1,10/22/2018
MRAM,buy,1,1,1,10/22/2018
EVLV,buy,1,1,1,10/22/2018
EVOP,buy,1,1,1,10/22/2018
EVFM,buy,1,1,1,10/22/2018
EVGN,buy,1,1,1,10/22/2018
EVOK,buy,1,1,1,10/22/2018
EOLS,buy,1,1,1,10/22/2018
EVOL,buy,1,1,1,10/22/2018
EXAS,buy,1,1,1,10/22/2018
FLAG,buy,1,1,1,10/22/2018
ROBO,buy,1,1,1,10/22/2018
XELA,buy,1,1,1,10/22/2018
EXEL,buy,1,1,1,10/22/2018
EXFO,buy,1,1,1,10/22/2018
EXLS,buy,1,1,1,10/22/2018
EXPI,buy,1,1,1,10/22/2018
EXPE,buy,1,1,1,10/22/2018
EXPD,buy,1,1,1,10/22/2018
EXPO,buy,1,1,1,10/22/2018
ESRX,buy,1,1,1,10/22/2018
STAY,buy,1,1,1,10/22/2018
XOG,buy,1,1,1,10/22/2018
EXTR,buy,1,1,1,10/22/2018
EYEG,buy,1,1,1,10/22/2018
EYEGW,buy,1,1,1,10/22/2018
EYEN,buy,1,1,1,10/22/2018
EYPT,buy,1,1,1,10/22/2018
EZPW,buy,1,1,1,10/22/2018
FFIV,buy,1,1,1,10/22/2018
FB,buy,1,1,1,10/22/2018
FLMN,buy,1,1,1,10/22/2018
FLMNW,buy,1,1,1,10/22/2018
DAVE,buy,1,1,1,10/22/2018
FANH,buy,1,1,1,10/22/2018
FARM,buy,1,1,1,10/22/2018
FMAO,buy,1,1,1,10/22/2018
FMNB,buy,1,1,1,10/22/2018
FAMI,buy,1,1,1,10/22/2018
FARO,buy,1,1,1,10/22/2018
FAST,buy,1,1,1,10/22/2018
FAT,buy,1,1,1,10/22/2018
FATE,buy,1,1,1,10/22/2018
FBSS,buy,1,1,1,10/22/2018
FSAC,buy,1,1,1,10/22/2018
FSACU,buy,1,1,1,10/22/2018
FSACW,buy,1,1,1,10/22/2018
FNHC,buy,1,1,1,10/22/2018
FENC,buy,1,1,1,10/22/2018
GSM,buy,1,1,1,10/22/2018
FFBW,buy,1,1,1,10/22/2018
FCSC,buy,1,1,1,10/22/2018
FGEN,buy,1,1,1,10/22/2018
FDBC,buy,1,1,1,10/22/2018
ONEQ,buy,1,1,1,10/22/2018
LION,buy,1,1,1,10/22/2018
FDUS,buy,1,1,1,10/22/2018
FDUSL,buy,1,1,1,10/22/2018
FRGI,buy,1,1,1,10/22/2018
FITB,buy,1,1,1,10/22/2018
FITBI,buy,1,1,1,10/22/2018
FISI,buy,1,1,1,10/22/2018
FNSR,buy,1,1,1,10/22/2018
FNJN,buy,1,1,1,10/22/2018
FEYE,buy,1,1,1,10/22/2018
FBNC,buy,1,1,1,10/22/2018
FNLC,buy,1,1,1,10/22/2018
FRBA,buy,1,1,1,10/22/2018
BUSE,buy,1,1,1,10/22/2018
FBIZ,buy,1,1,1,10/22/2018
FCAP,buy,1,1,1,10/22/2018
FCBP,buy,1,1,1,10/22/2018
FCNCA,buy,1,1,1,10/22/2018
FCBC,buy,1,1,1,10/22/2018
FCCO,buy,1,1,1,10/22/2018
FDEF,buy,1,1,1,10/22/2018
FFBC,buy,1,1,1,10/22/2018
FFBCW,buy,1,1,1,10/22/2018
FFIN,buy,1,1,1,10/22/2018
THFF,buy,1,1,1,10/22/2018
FFNW,buy,1,1,1,10/22/2018
FFWM,buy,1,1,1,10/22/2018
FGBI,buy,1,1,1,10/22/2018
FHB,buy,1,1,1,10/22/2018
INBK,buy,1,1,1,10/22/2018
INBKL,buy,1,1,1,10/22/2018
FIBK,buy,1,1,1,10/22/2018
FRME,buy,1,1,1,10/22/2018
FMBH,buy,1,1,1,10/22/2018
FMBI,buy,1,1,1,10/22/2018
FNWB,buy,1,1,1,10/22/2018
FSFG,buy,1,1,1,10/22/2018
FSLR,buy,1,1,1,10/22/2018
FAAR,buy,1,1,1,10/22/2018
FPA,buy,1,1,1,10/22/2018
BICK,buy,1,1,1,10/22/2018
FBZ,buy,1,1,1,10/22/2018
FTHI,buy,1,1,1,10/22/2018
FCAL,buy,1,1,1,10/22/2018
FCAN,buy,1,1,1,10/22/2018
FTCS,buy,1,1,1,10/22/2018
FCEF,buy,1,1,1,10/22/2018
FCA,buy,1,1,1,10/22/2018
SKYY,buy,1,1,1,10/22/2018
RNDM,buy,1,1,1,10/22/2018
FDT,buy,1,1,1,10/22/2018
FDTS,buy,1,1,1,10/22/2018
FVC,buy,1,1,1,10/22/2018
FV,buy,1,1,1,10/22/2018
IFV,buy,1,1,1,10/22/2018
DDIV,buy,1,1,1,10/22/2018
DVOL,buy,1,1,1,10/22/2018
DVLU,buy,1,1,1,10/22/2018
DWPP,buy,1,1,1,10/22/2018
DALI,buy,1,1,1,10/22/2018
FEM,buy,1,1,1,10/22/2018
RNEM,buy,1,1,1,10/22/2018
FEMB,buy,1,1,1,10/22/2018
FEMS,buy,1,1,1,10/22/2018
FTSM,buy,1,1,1,10/22/2018
FEP,buy,1,1,1,10/22/2018
FEUZ,buy,1,1,1,10/22/2018
FGM,buy,1,1,1,10/22/2018
FTGC,buy,1,1,1,10/22/2018
FTLB,buy,1,1,1,10/22/2018
HYLS,buy,1,1,1,10/22/2018
FHK,buy,1,1,1,10/22/2018
NFTY,buy,1,1,1,10/22/2018
FTAG,buy,1,1,1,10/22/2018
FTRI,buy,1,1,1,10/22/2018
LEGR,buy,1,1,1,10/22/2018
FPXI,buy,1,1,1,10/22/2018
FPXE,buy,1,1,1,10/22/2018
FJP,buy,1,1,1,10/22/2018
FEX,buy,1,1,1,10/22/2018
FTC,buy,1,1,1,10/22/2018
RNLC,buy,1,1,1,10/22/2018
FTA,buy,1,1,1,10/22/2018
FLN,buy,1,1,1,10/22/2018
LMBS,buy,1,1,1,10/22/2018
FMB,buy,1,1,1,10/22/2018
FMK,buy,1,1,1,10/22/2018
FNX,buy,1,1,1,10/22/2018
FNY,buy,1,1,1,10/22/2018
RNMC,buy,1,1,1,10/22/2018
FNK,buy,1,1,1,10/22/2018
FAD,buy,1,1,1,10/22/2018
FAB,buy,1,1,1,10/22/2018
MDIV,buy,1,1,1,10/22/2018
MCEF,buy,1,1,1,10/22/2018
FMHI,buy,1,1,1,10/22/2018
QABA,buy,1,1,1,10/22/2018
ROBT,buy,1,1,1,10/22/2018
FTXO,buy,1,1,1,10/22/2018
QCLN,buy,1,1,1,10/22/2018
GRID,buy,1,1,1,10/22/2018
CIBR,buy,1,1,1,10/22/2018
FTXG,buy,1,1,1,10/22/2018
CARZ,buy,1,1,1,10/22/2018
FTXN,buy,1,1,1,10/22/2018
FTXH,buy,1,1,1,10/22/2018
FTXD,buy,1,1,1,10/22/2018
FTXL,buy,1,1,1,10/22/2018
FONE,buy,1,1,1,10/22/2018
TDIV,buy,1,1,1,10/22/2018
FTXR,buy,1,1,1,10/22/2018
QQEW,buy,1,1,1,10/22/2018
QQXT,buy,1,1,1,10/22/2018
QTEC,buy,1,1,1,10/22/2018
AIRR,buy,1,1,1,10/22/2018
RDVY,buy,1,1,1,10/22/2018
RFAP,buy,1,1,1,10/22/2018
RFDI,buy,1,1,1,10/22/2018
RFEM,buy,1,1,1,10/22/2018
RFEU,buy,1,1,1,10/22/2018
FID,buy,1,1,1,10/22/2018
FTSL,buy,1,1,1,10/22/2018
FYX,buy,1,1,1,10/22/2018
FYC,buy,1,1,1,10/22/2018
RNSC,buy,1,1,1,10/22/2018
FYT,buy,1,1,1,10/22/2018
SDVY,buy,1,1,1,10/22/2018
FKO,buy,1,1,1,10/22/2018
FCVT,buy,1,1,1,10/22/2018
FDIV,buy,1,1,1,10/22/2018
FSZ,buy,1,1,1,10/22/2018
FIXD,buy,1,1,1,10/22/2018
TUSA,buy,1,1,1,10/22/2018
FKU,buy,1,1,1,10/22/2018
RNDV,buy,1,1,1,10/22/2018
FUNC,buy,1,1,1,10/22/2018
FUSB,buy,1,1,1,10/22/2018
MYFW,buy,1,1,1,10/22/2018
FCFS,buy,1,1,1,10/22/2018
SVVC,buy,1,1,1,10/22/2018
FSV,buy,1,1,1,10/22/2018
FISV,buy,1,1,1,10/22/2018
FIVE,buy,1,1,1,10/22/2018
FPRX,buy,1,1,1,10/22/2018
FVE,buy,1,1,1,10/22/2018
FIVN,buy,1,1,1,10/22/2018
FLEX,buy,1,1,1,10/22/2018
FLKS,buy,1,1,1,10/22/2018
FLXN,buy,1,1,1,10/22/2018
SKOR,buy,1,1,1,10/22/2018
LKOR,buy,1,1,1,10/22/2018
MBSD,buy,1,1,1,10/22/2018
ASET,buy,1,1,1,10/22/2018
ESGG,buy,1,1,1,10/22/2018
ESG,buy,1,1,1,10/22/2018
QLC,buy,1,1,1,10/22/2018
FPAY,buy,1,1,1,10/22/2018
FPAYW,buy,1,1,1,10/22/2018
FLXS,buy,1,1,1,10/22/2018
FLIR,buy,1,1,1,10/22/2018
FLNT,buy,1,1,1,10/22/2018
FLDM,buy,1,1,1,10/22/2018
FFIC,buy,1,1,1,10/22/2018
FNCB,buy,1,1,1,10/22/2018
FOMX,buy,1,1,1,10/22/2018
FOCS,buy,1,1,1,10/22/2018
FONR,buy,1,1,1,10/22/2018
FSCT,buy,1,1,1,10/22/2018
FRSX,buy,1,1,1,10/22/2018
FORM,buy,1,1,1,10/22/2018
FORTY,buy,1,1,1,10/22/2018
FORR,buy,1,1,1,10/22/2018
FRTA,buy,1,1,1,10/22/2018
FTNT,buy,1,1,1,10/22/2018
FBIO,buy,1,1,1,10/22/2018
FBIOP,buy,1,1,1,10/22/2018
FTSV,buy,1,1,1,10/22/2018
FMCI,buy,1,1,1,10/22/2018
FMCIU,buy,1,1,1,10/22/2018
FMCIW,buy,1,1,1,10/22/2018
FWRD,buy,1,1,1,10/22/2018
FORD,buy,1,1,1,10/22/2018
FWP,buy,1,1,1,10/22/2018
FOSL,buy,1,1,1,10/22/2018
FOXF,buy,1,1,1,10/22/2018
FRAN,buy,1,1,1,10/22/2018
FELE,buy,1,1,1,10/22/2018
FRED,buy,1,1,1,10/22/2018
RAIL,buy,1,1,1,10/22/2018
FEIM,buy,1,1,1,10/22/2018
FRPT,buy,1,1,1,10/22/2018
FTDR,buy,1,1,1,10/22/2018
FTEO,buy,1,1,1,10/22/2018
FTR,buy,1,1,1,10/22/2018
FRPH,buy,1,1,1,10/22/2018
FSBW,buy,1,1,1,10/22/2018
FSBC,buy,1,1,1,10/22/2018
FTD,buy,1,1,1,10/22/2018
FTEK,buy,1,1,1,10/22/2018
FCEL,buy,1,1,1,10/22/2018
FLGT,buy,1,1,1,10/22/2018
FORK,buy,1,1,1,10/22/2018
FLL,buy,1,1,1,10/22/2018
FULT,buy,1,1,1,10/22/2018
FNKO,buy,1,1,1,10/22/2018
FSNN,buy,1,1,1,10/22/2018
FTFT,buy,1,1,1,10/22/2018
FFHL,buy,1,1,1,10/22/2018
FVCB,buy,1,1,1,10/22/2018
WILC,buy,1,1,1,10/22/2018
GTHX,buy,1,1,1,10/22/2018
FOANC,buy,1,1,1,10/22/2018
GRBIC,buy,1,1,1,10/22/2018
MOGLC,buy,1,1,1,10/22/2018
PETZC,buy,1,1,1,10/22/2018
GAIA,buy,1,1,1,10/22/2018
GLPG,buy,1,1,1,10/22/2018
GALT,buy,1,1,1,10/22/2018
GLMD,buy,1,1,1,10/22/2018
GLPI,buy,1,1,1,10/22/2018
GPIC,buy,1,1,1,10/22/2018
GRMN,buy,1,1,1,10/22/2018
GARS,buy,1,1,1,10/22/2018
GLIBA,buy,1,1,1,10/22/2018
GLIBP,buy,1,1,1,10/22/2018
GDS,buy,1,1,1,10/22/2018
GEMP,buy,1,1,1,10/22/2018
GENC,buy,1,1,1,10/22/2018
GFN,buy,1,1,1,10/22/2018
GFNCP,buy,1,1,1,10/22/2018
GFNSL,buy,1,1,1,10/22/2018
GENE,buy,1,1,1,10/22/2018
GNUS,buy,1,1,1,10/22/2018
GNMK,buy,1,1,1,10/22/2018
GNCA,buy,1,1,1,10/22/2018
GHDX,buy,1,1,1,10/22/2018
GNPX,buy,1,1,1,10/22/2018
GNTX,buy,1,1,1,10/22/2018
THRM,buy,1,1,1,10/22/2018
GEOS,buy,1,1,1,10/22/2018
GABC,buy,1,1,1,10/22/2018
GERN,buy,1,1,1,10/22/2018
GEVO,buy,1,1,1,10/22/2018
ROCK,buy,1,1,1,10/22/2018
GIGM,buy,1,1,1,10/22/2018
GIII,buy,1,1,1,10/22/2018
GILT,buy,1,1,1,10/22/2018
GILD,buy,1,1,1,10/22/2018
GBCI,buy,1,1,1,10/22/2018
GLAD,buy,1,1,1,10/22/2018
GLADN,buy,1,1,1,10/22/2018
GOOD,buy,1,1,1,10/22/2018
GOODM,buy,1,1,1,10/22/2018
GOODO,buy,1,1,1,10/22/2018
GOODP,buy,1,1,1,10/22/2018
GAIN,buy,1,1,1,10/22/2018
GAINL,buy,1,1,1,10/22/2018
GAINM,buy,1,1,1,10/22/2018
LAND,buy,1,1,1,10/22/2018
LANDP,buy,1,1,1,10/22/2018
GLBZ,buy,1,1,1,10/22/2018
GBT,buy,1,1,1,10/22/2018
ENT,buy,1,1,1,10/22/2018
GBLI,buy,1,1,1,10/22/2018
GBLIL,buy,1,1,1,10/22/2018
GBLIZ,buy,1,1,1,10/22/2018
SELF,buy,1,1,1,10/22/2018
GWRS,buy,1,1,1,10/22/2018
DRIV,buy,1,1,1,10/22/2018
KRMA,buy,1,1,1,10/22/2018
FINX,buy,1,1,1,10/22/2018
AIQ,buy,1,1,1,10/22/2018
BFIT,buy,1,1,1,10/22/2018
SNSR,buy,1,1,1,10/22/2018
LNGR,buy,1,1,1,10/22/2018
MILN,buy,1,1,1,10/22/2018
EFAS,buy,1,1,1,10/22/2018
QQQC,buy,1,1,1,10/22/2018
BOTZ,buy,1,1,1,10/22/2018
CATH,buy,1,1,1,10/22/2018
SOCL,buy,1,1,1,10/22/2018
ALTY,buy,1,1,1,10/22/2018
SRET,buy,1,1,1,10/22/2018
YLCO,buy,1,1,1,10/22/2018
GLBS,buy,1,1,1,10/22/2018
GLUU,buy,1,1,1,10/22/2018
GLYC,buy,1,1,1,10/22/2018
GOGO,buy,1,1,1,10/22/2018
GLNG,buy,1,1,1,10/22/2018
GMLP,buy,1,1,1,10/22/2018
GMLPP,buy,1,1,1,10/22/2018
DNJR,buy,1,1,1,10/22/2018
GDEN,buy,1,1,1,10/22/2018
GOGL,buy,1,1,1,10/22/2018
GBDC,buy,1,1,1,10/22/2018
GTIM,buy,1,1,1,10/22/2018
GSHD,buy,1,1,1,10/22/2018
GPRO,buy,1,1,1,10/22/2018
GPAQ,buy,1,1,1,10/22/2018
GPAQU,buy,1,1,1,10/22/2018
GPAQW,buy,1,1,1,10/22/2018
GRSHU,buy,1,1,1,10/22/2018
GOV,buy,1,1,1,10/22/2018
GOVNI,buy,1,1,1,10/22/2018
LOPE,buy,1,1,1,10/22/2018
GRVY,buy,1,1,1,10/22/2018
GECC,buy,1,1,1,10/22/2018
GECCL,buy,1,1,1,10/22/2018
GECCM,buy,1,1,1,10/22/2018
GEC,buy,1,1,1,10/22/2018
GLDD,buy,1,1,1,10/22/2018
GSBC,buy,1,1,1,10/22/2018
GNBC,buy,1,1,1,10/22/2018
GRBK,buy,1,1,1,10/22/2018
GPP,buy,1,1,1,10/22/2018
GPRE,buy,1,1,1,10/22/2018
GCBC,buy,1,1,1,10/22/2018
GLAC,buy,1,1,1,10/22/2018
GLACR,buy,1,1,1,10/22/2018
GLACU,buy,1,1,1,10/22/2018
GLACW,buy,1,1,1,10/22/2018
GLRE,buy,1,1,1,10/22/2018
GRNQ,buy,1,1,1,10/22/2018
GSKY,buy,1,1,1,10/22/2018
GSUM,buy,1,1,1,10/22/2018
GRIF,buy,1,1,1,10/22/2018
GRFS,buy,1,1,1,10/22/2018
GRIN,buy,1,1,1,10/22/2018
GRTS,buy,1,1,1,10/22/2018
GRPN,buy,1,1,1,10/22/2018
OMAB,buy,1,1,1,10/22/2018
GGAL,buy,1,1,1,10/22/2018
GVP,buy,1,1,1,10/22/2018
GSIT,buy,1,1,1,10/22/2018
GSVC,buy,1,1,1,10/22/2018
GTXI,buy,1,1,1,10/22/2018
GTYH,buy,1,1,1,10/22/2018
GTYHU,buy,1,1,1,10/22/2018
GTYHW,buy,1,1,1,10/22/2018
GBNK,buy,1,1,1,10/22/2018
GNTY,buy,1,1,1,10/22/2018
GFED,buy,1,1,1,10/22/2018
GH,buy,1,1,1,10/22/2018
GIFI,buy,1,1,1,10/22/2018
GURE,buy,1,1,1,10/22/2018
GPOR,buy,1,1,1,10/22/2018
GWPH,buy,1,1,1,10/22/2018
GWGH,buy,1,1,1,10/22/2018
GYRO,buy,1,1,1,10/22/2018
HEES,buy,1,1,1,10/22/2018
HLG,buy,1,1,1,10/22/2018
HNRG,buy,1,1,1,10/22/2018
HALL,buy,1,1,1,10/22/2018
HALO,buy,1,1,1,10/22/2018
HBK,buy,1,1,1,10/22/2018
HLNE,buy,1,1,1,10/22/2018
HJLI,buy,1,1,1,10/22/2018
HJLIW,buy,1,1,1,10/22/2018
HWC,buy,1,1,1,10/22/2018
HWCPL,buy,1,1,1,10/22/2018
HAFC,buy,1,1,1,10/22/2018
HQCL,buy,1,1,1,10/22/2018
HONE,buy,1,1,1,10/22/2018
HLIT,buy,1,1,1,10/22/2018
HFGIC,buy,1,1,1,10/22/2018
HBIO,buy,1,1,1,10/22/2018
HCAP,buy,1,1,1,10/22/2018
HCAPZ,buy,1,1,1,10/22/2018
HAS,buy,1,1,1,10/22/2018
HA,buy,1,1,1,10/22/2018
HWKN,buy,1,1,1,10/22/2018
HWBK,buy,1,1,1,10/22/2018
HYAC,buy,1,1,1,10/22/2018
HYACU,buy,1,1,1,10/22/2018
HYACW,buy,1,1,1,10/22/2018
HAYN,buy,1,1,1,10/22/2018
HDS,buy,1,1,1,10/22/2018
HIIQ,buy,1,1,1,10/22/2018
HCSG,buy,1,1,1,10/22/2018
HQY,buy,1,1,1,10/22/2018
HSTM,buy,1,1,1,10/22/2018
HTLD,buy,1,1,1,10/22/2018
HTLF,buy,1,1,1,10/22/2018
HTBX,buy,1,1,1,10/22/2018
HEBT,buy,1,1,1,10/22/2018
HSII,buy,1,1,1,10/22/2018
HELE,buy,1,1,1,10/22/2018
HMNY,buy,1,1,1,10/22/2018
HSDT,buy,1,1,1,10/22/2018
HMTV,buy,1,1,1,10/22/2018
HNNA,buy,1,1,1,10/22/2018
HSIC,buy,1,1,1,10/22/2018
HTBK,buy,1,1,1,10/22/2018
HFWA,buy,1,1,1,10/22/2018
HCCI,buy,1,1,1,10/22/2018
MLHR,buy,1,1,1,10/22/2018
HRTX,buy,1,1,1,10/22/2018
HSKA,buy,1,1,1,10/22/2018
HX,buy,1,1,1,10/22/2018
HFFG,buy,1,1,1,10/22/2018
HIBB,buy,1,1,1,10/22/2018
SNLN,buy,1,1,1,10/22/2018
HPJ,buy,1,1,1,10/22/2018
HIHO,buy,1,1,1,10/22/2018
HIMX,buy,1,1,1,10/22/2018
HIFS,buy,1,1,1,10/22/2018
HSGX,buy,1,1,1,10/22/2018
HCCH,buy,1,1,1,10/22/2018
HCCHR,buy,1,1,1,10/22/2018
HCCHU,buy,1,1,1,10/22/2018
HCCHW,buy,1,1,1,10/22/2018
HMNF,buy,1,1,1,10/22/2018
HMSY,buy,1,1,1,10/22/2018
HOLI,buy,1,1,1,10/22/2018
HOLX,buy,1,1,1,10/22/2018
HBCP,buy,1,1,1,10/22/2018
HOMB,buy,1,1,1,10/22/2018
HFBL,buy,1,1,1,10/22/2018
HMST,buy,1,1,1,10/22/2018
HMTA,buy,1,1,1,10/22/2018
HTBI,buy,1,1,1,10/22/2018
FIXX,buy,1,1,1,10/22/2018
HOFT,buy,1,1,1,10/22/2018
HOPE,buy,1,1,1,10/22/2018
HFBC,buy,1,1,1,10/22/2018
HBNC,buy,1,1,1,10/22/2018
HZNP,buy,1,1,1,10/22/2018
HRZN,buy,1,1,1,10/22/2018
DAX,buy,1,1,1,10/22/2018
QYLD,buy,1,1,1,10/22/2018
HDP,buy,1,1,1,10/22/2018
HPT,buy,1,1,1,10/22/2018
TWNK,buy,1,1,1,10/22/2018
TWNKW,buy,1,1,1,10/22/2018
HMHC,buy,1,1,1,10/22/2018
HWCC,buy,1,1,1,10/22/2018
HOVNP,buy,1,1,1,10/22/2018
HBMD,buy,1,1,1,10/22/2018
HTGM,buy,1,1,1,10/22/2018
HTHT,buy,1,1,1,10/22/2018
HUBG,buy,1,1,1,10/22/2018
HSON,buy,1,1,1,10/22/2018
HDSN,buy,1,1,1,10/22/2018
HUNT,buy,1,1,1,10/22/2018
HUNTU,buy,1,1,1,10/22/2018
HUNTW,buy,1,1,1,10/22/2018
HBAN,buy,1,1,1,10/22/2018
HBANN,buy,1,1,1,10/22/2018
HBANO,buy,1,1,1,10/22/2018
HURC,buy,1,1,1,10/22/2018
HURN,buy,1,1,1,10/22/2018
HCM,buy,1,1,1,10/22/2018
HBP,buy,1,1,1,10/22/2018
HVBC,buy,1,1,1,10/22/2018
HYGS,buy,1,1,1,10/22/2018
HYRE,buy,1,1,1,10/22/2018
IDSY,buy,1,1,1,10/22/2018
IIIV,buy,1,1,1,10/22/2018
IAC,buy,1,1,1,10/22/2018
IAM,buy,1,1,1,10/22/2018
IAMXR,buy,1,1,1,10/22/2018
IAMXW,buy,1,1,1,10/22/2018
IBKC,buy,1,1,1,10/22/2018
IBKCO,buy,1,1,1,10/22/2018
IBKCP,buy,1,1,1,10/22/2018
ICAD,buy,1,1,1,10/22/2018
IEP,buy,1,1,1,10/22/2018
ICCH,buy,1,1,1,10/22/2018
ICFI,buy,1,1,1,10/22/2018
ICHR,buy,1,1,1,10/22/2018
ICLK,buy,1,1,1,10/22/2018
ICLR,buy,1,1,1,10/22/2018
ICON,buy,1,1,1,10/22/2018
ICUI,buy,1,1,1,10/22/2018
IPWR,buy,1,1,1,10/22/2018
INVE,buy,1,1,1,10/22/2018
IDRA,buy,1,1,1,10/22/2018
IDXX,buy,1,1,1,10/22/2018
IESC,buy,1,1,1,10/22/2018
IROQ,buy,1,1,1,10/22/2018
IFMK,buy,1,1,1,10/22/2018
INFO,buy,1,1,1,10/22/2018
IIVI,buy,1,1,1,10/22/2018
KANG,buy,1,1,1,10/22/2018
IKNX,buy,1,1,1,10/22/2018
ILMN,buy,1,1,1,10/22/2018
ISNS,buy,1,1,1,10/22/2018
IMMR,buy,1,1,1,10/22/2018
ICCC,buy,1,1,1,10/22/2018
IMDZ,buy,1,1,1,10/22/2018
IMGN,buy,1,1,1,10/22/2018
IMMU,buy,1,1,1,10/22/2018
IMRN,buy,1,1,1,10/22/2018
IMRNW,buy,1,1,1,10/22/2018
IMMP,buy,1,1,1,10/22/2018
IMPV,buy,1,1,1,10/22/2018
PI,buy,1,1,1,10/22/2018
IMMY,buy,1,1,1,10/22/2018
IMV,buy,1,1,1,10/22/2018
INCY,buy,1,1,1,10/22/2018
INDB,buy,1,1,1,10/22/2018
IBCP,buy,1,1,1,10/22/2018
IBTX,buy,1,1,1,10/22/2018
INDU,buy,1,1,1,10/22/2018
INDUU,buy,1,1,1,10/22/2018
INDUW,buy,1,1,1,10/22/2018
ILPT,buy,1,1,1,10/22/2018
IDSA,buy,1,1,1,10/22/2018
INFN,buy,1,1,1,10/22/2018
INFI,buy,1,1,1,10/22/2018
IFRX,buy,1,1,1,10/22/2018
III,buy,1,1,1,10/22/2018
IEA,buy,1,1,1,10/22/2018
IEAWW,buy,1,1,1,10/22/2018
IMKTA,buy,1,1,1,10/22/2018
INWK,buy,1,1,1,10/22/2018
INOD,buy,1,1,1,10/22/2018
